Tract ID,County,Median_Gross_Rent,Year
161.02,San Francisco,1005.0,2021
162,San Francisco,2371.0,2021
163,San Francisco,1924.0,2021
164,San Francisco,2828.0,2021
165,San Francisco,2287.0,2021
166.01,San Francisco,2909.0,2021
166.02,San Francisco,2841.0,2021
167,San Francisco,2674.0,2021
168.01,San Francisco,2544.0,2021
168.02,San Francisco,1785.0,2021
169,San Francisco,2290.0,2021
170,San Francisco,2394.0,2021
171.01,San Francisco,2482.0,2021
171.02,San Francisco,2457.0,2021
176.02,San Francisco,1295.0,2021
176.03,San Francisco,1483.0,2021
176.04,San Francisco,1609.0,2021
177,San Francisco,2651.0,2021
178.01,San Francisco,474.0,2021
178.03,San Francisco,1700.0,2021
178.04,San Francisco,1980.0,2021
179.03,San Francisco,2301.0,2021
180,San Francisco,2720.0,2021
2002.01,Napa,1940.0,2021
2002.02,Napa,1512.0,2021
2002.03,Napa,1676.0,2021
2003.01,Napa,1924.0,2021
2003.02,Napa,2133.0,2021
2004,Napa,2125.0,2021
2005.01,Napa,1819.0,2021
2005.03,Napa,1776.0,2021
2005.04,Napa,2121.0,2021
2005.05,Napa,2226.0,2021
2006.01,Napa,2190.0,2021
2006.02,Napa,1472.0,2021
2007.03,Napa,3500.0,2021
2007.04,Napa,1053.0,2021
2007.05,Napa,1799.0,2021
2007.06,Napa,2936.0,2021
2007.07,Napa,2647.0,2021
2008.02,Napa,1850.0,2021
2008.03,Napa,1986.0,2021
2008.04,Napa,1594.0,2021
2009,Napa,0.0,2021
201.01,San Francisco,2085.0,2021
201.02,San Francisco,0.0,2021
2010.03,Napa,1953.0,2021
2010.04,Napa,2168.0,2021
2010.05,Napa,1731.0,2021
2010.06,Napa,2425.0,2021
2010.07,Napa,2185.0,2021
2011.01,Napa,2969.0,2021
2011.02,Napa,1833.0,2021
2012,Napa,2429.0,2021
2013,Napa,1531.0,2021
2014.01,Napa,3265.0,2021
2014.02,Napa,2095.0,2021
2014.03,Napa,0.0,2021
2015,Napa,1679.0,2021
2016.01,Napa,1712.0,2021
2016.02,Napa,1716.0,2021
2017,Napa,1466.0,2021
2018,Napa,1861.0,2021
2019,Napa,1984.0,2021
202.01,San Francisco,2054.0,2021
202.02,San Francisco,2060.0,2021
2020,Napa,1440.0,2021
203,San Francisco,2269.0,2021
204.01,San Francisco,3001.0,2021
204.02,San Francisco,2423.0,2021
205,San Francisco,2098.0,2021
206.01,San Francisco,1914.0,2021
206.02,San Francisco,2986.0,2021
207.01,San Francisco,3082.0,2021
207.02,San Francisco,2127.0,2021
208.01,San Francisco,1411.0,2021
208.02,San Francisco,1976.0,2021
209,San Francisco,2315.0,2021
210,San Francisco,2343.0,2021
211,San Francisco,2749.0,2021
212,San Francisco,2253.0,2021
213,San Francisco,2724.0,2021
214,San Francisco,2637.0,2021
215,San Francisco,2684.0,2021
216,San Francisco,2848.0,2021
217,San Francisco,1689.0,2021
218,San Francisco,2487.0,2021
226,San Francisco,3417.0,2021
227.02,San Francisco,3058.0,2021
227.04,San Francisco,3301.0,2021
228.01,San Francisco,2047.0,2021
228.02,San Francisco,2374.0,2021
228.03,San Francisco,2339.0,2021
229.01,San Francisco,2048.0,2021
229.02,San Francisco,2000.0,2021
229.03,San Francisco,2830.0,2021
230.01,San Francisco,2201.0,2021
230.03,San Francisco,2045.0,2021
231.02,San Francisco,0.0,2021
231.03,San Francisco,802.0,2021
232,San Francisco,1471.0,2021
233,San Francisco,1159.0,2021
234,San Francisco,904.0,2021
2501.03,Solano,1726.0,2021
2501.04,Solano,2317.0,2021
2501.05,Solano,2090.0,2021
2501.06,Solano,3017.0,2021
2502,Solano,1483.0,2021
2503,Solano,1638.0,2021
2504,Solano,1894.0,2021
2505.01,Solano,1538.0,2021
2505.02,Solano,1412.0,2021
2506.01,Solano,2031.0,2021
2506.04,Solano,2577.0,2021
2506.05,Solano,2319.0,2021
2507.01,Solano,1701.0,2021
2508.01,Solano,2218.0,2021
2509,Solano,888.0,2021
251,San Francisco,1795.0,2021
2510,Solano,1295.0,2021
2511,Solano,1668.0,2021
2512,Solano,1670.0,2021
2513,Solano,2181.0,2021
2514,Solano,1622.0,2021
2515,Solano,1332.0,2021
2516,Solano,1276.0,2021
2517.01,Solano,1536.0,2021
2517.02,Solano,1764.0,2021
2518.02,Solano,1021.0,2021
2518.03,Solano,2063.0,2021
2518.04,Solano,1873.0,2021
2519.01,Solano,1755.0,2021
2519.02,Solano,1923.0,2021
2519.03,Solano,1946.0,2021
252,San Francisco,2037.0,2021
2520,Solano,1741.0,2021
2521.02,Solano,1801.0,2021
2521.03,Solano,1802.0,2021
2521.04,Solano,2791.0,2021
2521.05,Solano,2388.0,2021
2521.06,Solano,2231.0,2021
2521.07,Solano,2617.0,2021
2521.08,Solano,2013.0,2021
2522.03,Solano,2512.0,2021
2522.04,Solano,2805.0,2021
2522.05,Solano,2256.0,2021
2522.06,Solano,3132.0,2021
2523.05,Solano,2361.0,2021
2523.06,Solano,1893.0,2021
2523.10,Solano,3033.0,2021
2523.11,Solano,2427.0,2021
2523.12,Solano,2218.0,2021
2523.13,Solano,2087.0,2021
2523.14,Solano,2091.0,2021
2523.15,Solano,2308.0,2021
2523.16,Solano,2000.0,2021
2523.17,Solano,2755.0,2021
2524.01,Solano,1906.0,2021
2524.02,Solano,1515.0,2021
2525.01,Solano,1545.0,2021
2525.02,Solano,1308.0,2021
2526.04,Solano,1473.0,2021
2526.05,Solano,1576.0,2021
2526.06,Solano,1273.0,2021
2526.07,Solano,1517.0,2021
2526.08,Solano,1445.0,2021
2526.10,Solano,2069.0,2021
2526.11,Solano,1731.0,2021
2527.02,Solano,1730.0,2021
2527.03,Solano,2073.0,2021
2527.04,Solano,1846.0,2021
2527.05,Solano,2076.0,2021
2527.06,Solano,2386.0,2021
2527.07,Solano,1477.0,2021
2528.01,Solano,2675.0,2021
2528.02,Solano,2493.0,2021
2529.03,Solano,1389.0,2021
2529.04,Solano,2255.0,2021
2529.08,Solano,1893.0,2021
2529.09,Solano,2304.0,2021
2529.10,Solano,2233.0,2021
2529.11,Solano,1748.0,2021
2529.12,Solano,2298.0,2021
2529.13,Solano,2386.0,2021
2529.14,Solano,2022.0,2021
2529.15,Solano,2569.0,2021
253,San Francisco,1985.0,2021
2530,Solano,0.0,2021
2531.01,Solano,1865.0,2021
2531.05,Solano,2047.0,2021
2531.06,Solano,2066.0,2021
2531.07,Solano,1779.0,2021
2531.08,Solano,1489.0,2021
2532.01,Solano,2429.0,2021
2532.03,Solano,1733.0,2021
2532.05,Solano,1068.0,2021
2532.06,Solano,2633.0,2021
2532.07,Solano,1080.0,2021
2532.08,Solano,1523.0,2021
2533,Solano,1129.0,2021
2534.02,Solano,970.0,2021
2534.03,Solano,2506.0,2021
2534.04,Solano,1774.0,2021
2535.01,Solano,1529.0,2021
2535.02,Solano,1296.0,2021
254.01,San Francisco,2548.0,2021
254.02,San Francisco,1732.0,2021
254.03,San Francisco,2544.0,2021
255.01,San Francisco,1734.0,2021
255.02,San Francisco,2938.0,2021
256,San Francisco,2243.0,2021
257.01,San Francisco,2083.0,2021
257.02,San Francisco,1862.0,2021
258,San Francisco,1707.0,2021
259,San Francisco,2671.0,2021
260.01,San Francisco,2013.0,2021
260.02,San Francisco,2647.0,2021
260.03,San Francisco,1781.0,2021
260.04,San Francisco,2117.0,2021
261,San Francisco,1687.0,2021
262.01,San Francisco,1826.0,2021
262.02,San Francisco,2153.0,2021
263.01,San Francisco,1767.0,2021
263.02,San Francisco,1800.0,2021
263.03,San Francisco,2037.0,2021
264.01,San Francisco,1590.0,2021
264.02,San Francisco,2655.0,2021
264.03,San Francisco,1615.0,2021
264.04,San Francisco,1368.0,2021
301.01,San Francisco,2606.0,2021
301.02,San Francisco,3149.0,2021
3010,Contra Costa,1498.0,2021
302.01,San Francisco,2208.0,2021
302.02,San Francisco,2278.0,2021
3020.05,Contra Costa,1412.0,2021
3020.06,Contra Costa,2695.0,2021
3020.07,Contra Costa,2199.0,2021
3020.09,Contra Costa,2491.0,2021
3020.11,Contra Costa,939.0,2021
3020.12,Contra Costa,2144.0,2021
3020.13,Contra Costa,2194.0,2021
3020.14,Contra Costa,2669.0,2021
303.01,San Francisco,2888.0,2021
303.02,San Francisco,2894.0,2021
3031.04,Contra Costa,1870.0,2021
3031.05,Contra Costa,2172.0,2021
3031.06,Contra Costa,1716.0,2021
3031.07,Contra Costa,1792.0,2021
3032.02,Contra Costa,2303.0,2021
3032.04,Contra Costa,1129.0,2021
3032.06,Contra Costa,2970.0,2021
3032.07,Contra Costa,2842.0,2021
3032.08,Contra Costa,2688.0,2021
3032.09,Contra Costa,2353.0,2021
3032.10,Contra Costa,2784.0,2021
3032.11,Contra Costa,3023.0,2021
304,San Francisco,2404.0,2021
3040.01,Contra Costa,3234.0,2021
3040.02,Contra Costa,2233.0,2021
3040.03,Contra Costa,2713.0,2021
3040.04,Contra Costa,2582.0,2021
3040.06,Contra Costa,2708.0,2021
3040.07,Contra Costa,2763.0,2021
305,San Francisco,2427.0,2021
3050,Contra Costa,1480.0,2021
306,San Francisco,3150.0,2021
3060.02,Contra Costa,1819.0,2021
3060.03,Contra Costa,1611.0,2021
3060.04,Contra Costa,2051.0,2021
307,San Francisco,3500.0,2021
3071.01,Contra Costa,1978.0,2021
3071.02,Contra Costa,1822.0,2021
3072.01,Contra Costa,1696.0,2021
3072.02,Contra Costa,1654.0,2021
3072.04,Contra Costa,2234.0,2021
3072.05,Contra Costa,1965.0,2021
308,San Francisco,2931.0,2021
3080.01,Contra Costa,2502.0,2021
3080.02,Contra Costa,2692.0,2021
309,San Francisco,3500.0,2021
3090,Contra Costa,1362.0,2021
310,San Francisco,3064.0,2021
3100,Contra Costa,1676.0,2021
311,San Francisco,2941.0,2021
3110,Contra Costa,1651.0,2021
312.01,San Francisco,1831.0,2021
312.02,San Francisco,2413.0,2021
3120,Contra Costa,1175.0,2021
313.01,San Francisco,2037.0,2021
313.02,San Francisco,3022.0,2021
3131.02,Contra Costa,2190.0,2021
3131.04,Contra Costa,1775.0,2021
3131.05,Contra Costa,1868.0,2021
3131.06,Contra Costa,2290.0,2021
3131.07,Contra Costa,2338.0,2021
3132.03,Contra Costa,2300.0,2021
3132.04,Contra Costa,1911.0,2021
3132.05,Contra Costa,1897.0,2021
3132.06,Contra Costa,1761.0,2021
314.01,San Francisco,2944.0,2021
314.02,San Francisco,2165.0,2021
3141.02,Contra Costa,1856.0,2021
3141.03,Contra Costa,1755.0,2021
3141.05,Contra Costa,1915.0,2021
3141.06,Contra Costa,1136.0,2021
3142,Contra Costa,1673.0,2021
3150,Contra Costa,2209.0,2021
3160,Contra Costa,1245.0,2021
3170,Contra Costa,1724.0,2021
3180,Contra Costa,1624.0,2021
3190.01,Contra Costa,1886.0,2021
3190.02,Contra Costa,1787.0,2021
3200.01,Contra Costa,2042.0,2021
3200.03,Contra Costa,2698.0,2021
3200.04,Contra Costa,2205.0,2021
3211.01,Contra Costa,2480.0,2021
3211.02,Contra Costa,2457.0,2021
3211.03,Contra Costa,1966.0,2021
3212,Contra Costa,1964.0,2021
3220,Contra Costa,2430.0,2021
3230,Contra Costa,2699.0,2021
3240.02,Contra Costa,2275.0,2021
3240.03,Contra Costa,2490.0,2021
3240.04,Contra Costa,1759.0,2021
3250,Contra Costa,1915.0,2021
326.01,San Francisco,2205.0,2021
326.02,San Francisco,2550.0,2021
3260,Contra Costa,2852.0,2021
327,San Francisco,2040.0,2021
3270.01,Contra Costa,2068.0,2021
3270.02,Contra Costa,2124.0,2021
328.01,San Francisco,2537.0,2021
328.02,San Francisco,2310.0,2021
3280,Contra Costa,1858.0,2021
329.01,San Francisco,2287.0,2021
329.02,San Francisco,3309.0,2021
3290,Contra Costa,2133.0,2021
330.01,San Francisco,2443.0,2021
330.02,San Francisco,2726.0,2021
3300,Contra Costa,2693.0,2021
331,San Francisco,3500.0,2021
3310,Contra Costa,1850.0,2021
332.01,San Francisco,2275.0,2021
332.03,San Francisco,2306.0,2021
332.04,San Francisco,2231.0,2021
3320,Contra Costa,2266.0,2021
3331.01,Contra Costa,1926.0,2021
3331.02,Contra Costa,1889.0,2021
3332,Contra Costa,2024.0,2021
3340.01,Contra Costa,1738.0,2021
3340.06,Contra Costa,2722.0,2021
3340.07,Contra Costa,1623.0,2021
3340.08,Contra Costa,2321.0,2021
3342,Contra Costa,3226.0,2021
3350,Contra Costa,2350.0,2021
3361.01,Contra Costa,1894.0,2021
3361.03,Contra Costa,1826.0,2021
3361.04,Contra Costa,1652.0,2021
3362.01,Contra Costa,2006.0,2021
3362.02,Contra Costa,1712.0,2021
3371,Contra Costa,2329.0,2021
3372.01,Contra Costa,1678.0,2021
3372.02,Contra Costa,1930.0,2021
3373,Contra Costa,2880.0,2021
3381.01,Contra Costa,2079.0,2021
3381.02,Contra Costa,3378.0,2021
3382.01,Contra Costa,3500.0,2021
3382.03,Contra Costa,2574.0,2021
3382.04,Contra Costa,2882.0,2021
3383.01,Contra Costa,3313.0,2021
3383.02,Contra Costa,2536.0,2021
3390.01,Contra Costa,2159.0,2021
3390.03,Contra Costa,2296.0,2021
3390.04,Contra Costa,2685.0,2021
3400.01,Contra Costa,2055.0,2021
3400.03,Contra Costa,3023.0,2021
3400.04,Contra Costa,3232.0,2021
3410,Contra Costa,2242.0,2021
3430.01,Contra Costa,2440.0,2021
3430.02,Contra Costa,0.0,2021
3430.03,Contra Costa,2188.0,2021
3451.01,Contra Costa,2306.0,2021
3451.02,Contra Costa,3231.0,2021
3451.03,Contra Costa,2139.0,2021
3451.05,Contra Costa,3213.0,2021
3451.11,Contra Costa,2481.0,2021
3451.12,Contra Costa,2537.0,2021
3451.13,Contra Costa,3500.0,2021
3451.14,Contra Costa,3500.0,2021
3451.15,Contra Costa,3070.0,2021
3451.16,Contra Costa,3500.0,2021
3451.17,Contra Costa,2578.0,2021
3451.18,Contra Costa,2641.0,2021
3452.03,Contra Costa,2623.0,2021
3452.04,Contra Costa,1712.0,2021
3452.05,Contra Costa,2720.0,2021
3452.06,Contra Costa,2773.0,2021
3461.01,Contra Costa,3500.0,2021
3461.02,Contra Costa,0.0,2021
3462.03,Contra Costa,2384.0,2021
3462.04,Contra Costa,3500.0,2021
3462.05,Contra Costa,0.0,2021
3462.06,Contra Costa,1827.0,2021
3470,Contra Costa,3304.0,2021
3480,Contra Costa,3500.0,2021
3490,Contra Costa,2666.0,2021
3500,Contra Costa,2691.0,2021
351.01,San Francisco,2556.0,2021
351.02,San Francisco,2704.0,2021
3511.01,Contra Costa,1143.0,2021
3511.03,Contra Costa,1696.0,2021
3511.04,Contra Costa,0.0,2021
3511.05,Contra Costa,1225.0,2021
3512,Contra Costa,3500.0,2021
352.01,San Francisco,2070.0,2021
352.02,San Francisco,2097.0,2021
3521.01,Contra Costa,3500.0,2021
3521.02,Contra Costa,2929.0,2021
3522.01,Contra Costa,2223.0,2021
3522.02,Contra Costa,2114.0,2021
353,San Francisco,2815.0,2021
3530.01,Contra Costa,3500.0,2021
3530.02,Contra Costa,3500.0,2021
354,San Francisco,2767.0,2021
3540.01,Contra Costa,1858.0,2021
3540.02,Contra Costa,0.0,2021
3551.07,Contra Costa,2256.0,2021
3551.09,Contra Costa,2662.0,2021
3551.10,Contra Costa,2727.0,2021
3551.11,Contra Costa,2469.0,2021
3551.12,Contra Costa,3500.0,2021
3551.13,Contra Costa,3500.0,2021
3551.15,Contra Costa,2426.0,2021
3551.18,Contra Costa,0.0,2021
3551.19,Contra Costa,2863.0,2021
3551.20,Contra Costa,2797.0,2021
3551.21,Contra Costa,3488.0,2021
3551.22,Contra Costa,2921.0,2021
3551.23,Contra Costa,3500.0,2021
3551.24,Contra Costa,3500.0,2021
3551.25,Contra Costa,2043.0,2021
3551.26,Contra Costa,1904.0,2021
3552.01,Contra Costa,2436.0,2021
3552.02,Contra Costa,2727.0,2021
3553.02,Contra Costa,3500.0,2021
3553.06,Contra Costa,2709.0,2021
3553.07,Contra Costa,1706.0,2021
3553.08,Contra Costa,3500.0,2021
3553.09,Contra Costa,2813.0,2021
3553.10,Contra Costa,2420.0,2021
3560.01,Contra Costa,2163.0,2021
3560.02,Contra Costa,2746.0,2021
3570,Contra Costa,1694.0,2021
3580,Contra Costa,1477.0,2021
3591.02,Contra Costa,2066.0,2021
3591.03,Contra Costa,1660.0,2021
3591.04,Contra Costa,2309.0,2021
3591.05,Contra Costa,3067.0,2021
3592.02,Contra Costa,3050.0,2021
3592.03,Contra Costa,2869.0,2021
3592.04,Contra Costa,2836.0,2021
3601.01,Contra Costa,3160.0,2021
3601.02,Contra Costa,1864.0,2021
3602,Contra Costa,1836.0,2021
3610,Contra Costa,1711.0,2021
3620,Contra Costa,1990.0,2021
3630,Contra Costa,2229.0,2021
3640.02,Contra Costa,2113.0,2021
3650.02,Contra Costa,1541.0,2021
3650.03,Contra Costa,2187.0,2021
3660.01,Contra Costa,1749.0,2021
3660.02,Contra Costa,1532.0,2021
3671,Contra Costa,1515.0,2021
3672,Contra Costa,1925.0,2021
3680.01,Contra Costa,1733.0,2021
3680.02,Contra Costa,1477.0,2021
3690.01,Contra Costa,1790.0,2021
3690.02,Contra Costa,1819.0,2021
3700,Contra Costa,1899.0,2021
3710,Contra Costa,1867.0,2021
3720,Contra Costa,1736.0,2021
3730,Contra Costa,1726.0,2021
3740,Contra Costa,1636.0,2021
3750,Contra Costa,1594.0,2021
3760,Contra Costa,1347.0,2021
3770,Contra Costa,1362.0,2021
3780,Contra Costa,2047.0,2021
3790,Contra Costa,1437.0,2021
3800.01,Contra Costa,2298.0,2021
3800.02,Contra Costa,1159.0,2021
3810,Contra Costa,1197.0,2021
3820,Contra Costa,1151.0,2021
3830,Contra Costa,1787.0,2021
3840,Contra Costa,3500.0,2021
3851,Contra Costa,3500.0,2021
3852,Contra Costa,2967.0,2021
3860,Contra Costa,2053.0,2021
3870,Contra Costa,2318.0,2021
3880,Contra Costa,2090.0,2021
3891,Contra Costa,2144.0,2021
3892,Contra Costa,1990.0,2021
3901,Contra Costa,2131.0,2021
3902,Contra Costa,3021.0,2021
3910,Contra Costa,3074.0,2021
3920,Contra Costa,3500.0,2021
3922.01,Contra Costa,2426.0,2021
3922.02,Contra Costa,2192.0,2021
3923,Contra Costa,2632.0,2021
4001,Alameda,3500.0,2021
4002,Alameda,2532.0,2021
4003,Alameda,1979.0,2021
4004,Alameda,2231.0,2021
4005,Alameda,2093.0,2021
4006,Alameda,2045.0,2021
4007,Alameda,1927.0,2021
4008,Alameda,2169.0,2021
4009,Alameda,1942.0,2021
401,San Francisco,2043.0,2021
4010,Alameda,1953.0,2021
4011,Alameda,1881.0,2021
4012,Alameda,2445.0,2021
4013,Alameda,1690.0,2021
4014,Alameda,1888.0,2021
4015,Alameda,1673.0,2021
4016,Alameda,1532.0,2021
4017,Alameda,2582.0,2021
4018,Alameda,1340.0,2021
402,San Francisco,2420.0,2021
4022,Alameda,2305.0,2021
4024,Alameda,1344.0,2021
4025,Alameda,838.0,2021
4026,Alameda,1061.0,2021
4027,Alameda,1846.0,2021
4028.01,Alameda,1971.0,2021
4028.02,Alameda,530.0,2021
4029,Alameda,1201.0,2021
4030,Alameda,572.0,2021
4031,Alameda,2724.0,2021
4033.01,Alameda,1813.0,2021
4033.02,Alameda,3003.0,2021
4034.01,Alameda,1435.0,2021
4034.02,Alameda,1634.0,2021
4035.01,Alameda,1543.0,2021
4035.02,Alameda,1873.0,2021
4036,Alameda,1931.0,2021
4037.01,Alameda,2028.0,2021
4037.02,Alameda,1900.0,2021
4038,Alameda,2135.0,2021
4039,Alameda,2026.0,2021
4040,Alameda,1766.0,2021
4041.01,Alameda,2030.0,2021
4041.02,Alameda,1900.0,2021
4042,Alameda,2625.0,2021
4043,Alameda,3148.0,2021
4044,Alameda,2991.0,2021
4045.01,Alameda,3078.0,2021
4045.02,Alameda,2191.0,2021
4046,Alameda,2330.0,2021
4047,Alameda,3211.0,2021
4048,Alameda,1563.0,2021
4049,Alameda,2002.0,2021
4050,Alameda,1786.0,2021
4051,Alameda,2776.0,2021
4052,Alameda,1715.0,2021
4053.01,Alameda,1863.0,2021
4053.02,Alameda,1688.0,2021
4054.01,Alameda,1552.0,2021
4054.02,Alameda,1170.0,2021
4055,Alameda,1681.0,2021
4056,Alameda,1563.0,2021
4057,Alameda,1412.0,2021
4058,Alameda,1442.0,2021
4059.01,Alameda,1491.0,2021
4059.02,Alameda,1820.0,2021
4060,Alameda,1208.0,2021
4061,Alameda,1287.0,2021
4062.01,Alameda,1293.0,2021
4062.02,Alameda,1291.0,2021
4063,Alameda,1338.0,2021
4064,Alameda,1696.0,2021
4065,Alameda,1624.0,2021
4066.01,Alameda,1597.0,2021
4066.02,Alameda,1460.0,2021
4067,Alameda,1659.0,2021
4068,Alameda,2364.0,2021
4069,Alameda,1899.0,2021
4070,Alameda,1796.0,2021
4071.01,Alameda,1573.0,2021
4071.02,Alameda,1369.0,2021
4072,Alameda,1421.0,2021
4073,Alameda,2077.0,2021
4074,Alameda,1199.0,2021
4075,Alameda,1086.0,2021
4076,Alameda,2044.0,2021
4077,Alameda,1995.0,2021
4078,Alameda,1521.0,2021
4079,Alameda,1581.0,2021
4080,Alameda,3500.0,2021
4081,Alameda,2091.0,2021
4082,Alameda,1666.0,2021
4083,Alameda,1819.0,2021
4084,Alameda,1704.0,2021
4085,Alameda,1655.0,2021
4086,Alameda,1574.0,2021
4087,Alameda,1111.0,2021
4088,Alameda,923.0,2021
4089,Alameda,1385.0,2021
4090,Alameda,1772.0,2021
4091,Alameda,1760.0,2021
4092,Alameda,1736.0,2021
4093,Alameda,1655.0,2021
4094,Alameda,1647.0,2021
4095,Alameda,1489.0,2021
4096,Alameda,1483.0,2021
4097,Alameda,1608.0,2021
4098,Alameda,1699.0,2021
4099,Alameda,2658.0,2021
4100,Alameda,2739.0,2021
4101,Alameda,1677.0,2021
4102,Alameda,1660.0,2021
4103,Alameda,1649.0,2021
4104,Alameda,1736.0,2021
4105,Alameda,1136.0,2021
4201,Alameda,2373.0,2021
4202,Alameda,2321.0,2021
4203.01,Alameda,1934.0,2021
4203.02,Alameda,1979.0,2021
4204.01,Alameda,2174.0,2021
4204.02,Alameda,1829.0,2021
4205,Alameda,2248.0,2021
4206,Alameda,2427.0,2021
4211,Alameda,2250.0,2021
4212,Alameda,2667.0,2021
4213,Alameda,981.0,2021
4214,Alameda,2295.0,2021
4215,Alameda,2597.0,2021
4216,Alameda,2138.0,2021
4217,Alameda,1900.0,2021
4218,Alameda,2398.0,2021
4219,Alameda,2035.0,2021
4220,Alameda,2942.0,2021
4221,Alameda,1923.0,2021
4222,Alameda,1568.0,2021
4223,Alameda,1891.0,2021
4224,Alameda,1864.0,2021
4225,Alameda,1630.0,2021
4227,Alameda,1737.0,2021
4228,Alameda,1759.0,2021
4229.01,Alameda,1992.0,2021
4229.02,Alameda,1836.0,2021
4230,Alameda,2473.0,2021
4231,Alameda,1864.0,2021
4232,Alameda,1499.0,2021
4233,Alameda,1366.0,2021
4234,Alameda,1773.0,2021
4235,Alameda,1667.0,2021
4236.01,Alameda,1838.0,2021
4236.02,Alameda,2185.0,2021
4237,Alameda,1673.0,2021
4238,Alameda,2122.0,2021
4239.01,Alameda,2004.0,2021
4239.02,Alameda,2175.0,2021
4240.01,Alameda,1755.0,2021
4240.02,Alameda,1471.0,2021
4251.01,Alameda,2271.0,2021
4251.02,Alameda,2794.0,2021
4251.03,Alameda,2613.0,2021
4251.04,Alameda,2195.0,2021
426.01,San Francisco,1889.0,2021
426.02,San Francisco,2208.0,2021
4261,Alameda,3237.0,2021
4262,Alameda,3500.0,2021
427,San Francisco,1864.0,2021
4271,Alameda,2425.0,2021
4272,Alameda,1714.0,2021
4273,Alameda,1629.0,2021
4276,Alameda,2184.0,2021
4277,Alameda,2147.0,2021
4278,Alameda,1808.0,2021
4279,Alameda,2095.0,2021
428,San Francisco,2439.0,2021
4280,Alameda,1934.0,2021
4281,Alameda,1888.0,2021
4282,Alameda,2315.0,2021
4283.01,Alameda,3066.0,2021
4283.02,Alameda,3484.0,2021
4284,Alameda,2085.0,2021
4285,Alameda,2526.0,2021
4286,Alameda,2517.0,2021
4287,Alameda,1087.0,2021
4301.01,Alameda,3500.0,2021
4301.02,Alameda,2142.0,2021
4302,Alameda,2821.0,2021
4303,Alameda,2341.0,2021
4304,Alameda,3160.0,2021
4305,Alameda,1815.0,2021
4306,Alameda,2330.0,2021
4307,Alameda,1986.0,2021
4308,Alameda,2154.0,2021
4309,Alameda,1929.0,2021
4310,Alameda,2140.0,2021
4311,Alameda,2203.0,2021
4312,Alameda,2253.0,2021
4321,Alameda,2054.0,2021
4322,Alameda,1798.0,2021
4323,Alameda,1633.0,2021
4324,Alameda,1967.0,2021
4325.01,Alameda,1668.0,2021
4325.02,Alameda,1805.0,2021
4326.01,Alameda,1975.0,2021
4326.02,Alameda,1754.0,2021
4327,Alameda,2014.0,2021
4328,Alameda,2384.0,2021
4330,Alameda,2415.0,2021
4331.02,Alameda,1974.0,2021
4331.03,Alameda,1816.0,2021
4331.04,Alameda,1858.0,2021
4332,Alameda,1539.0,2021
4333,Alameda,2205.0,2021
4334,Alameda,2294.0,2021
4335,Alameda,1978.0,2021
4336,Alameda,1776.0,2021
4337,Alameda,2099.0,2021
4338.01,Alameda,1717.0,2021
4338.02,Alameda,1904.0,2021
4339,Alameda,1815.0,2021
4340,Alameda,1703.0,2021
4351.02,Alameda,2493.0,2021
4351.03,Alameda,0.0,2021
4351.04,Alameda,2120.0,2021
4352,Alameda,2308.0,2021
4353,Alameda,1979.0,2021
4354,Alameda,1961.0,2021
4355,Alameda,1922.0,2021
4356.01,Alameda,1944.0,2021
4356.02,Alameda,1801.0,2021
4357,Alameda,1722.0,2021
4358,Alameda,2522.0,2021
4359,Alameda,2826.0,2021
4360,Alameda,1490.0,2021
4361,Alameda,1402.0,2021
4362,Alameda,1917.0,2021
4363.01,Alameda,2206.0,2021
4363.02,Alameda,2327.0,2021
4364.02,Alameda,2652.0,2021
4364.03,Alameda,1764.0,2021
4364.04,Alameda,1918.0,2021
4365,Alameda,2008.0,2021
4366.01,Alameda,2060.0,2021
4366.02,Alameda,1743.0,2021
4367,Alameda,2486.0,2021
4368,Alameda,2221.0,2021
4369,Alameda,1965.0,2021
4370,Alameda,2415.0,2021
4371.01,Alameda,2433.0,2021
4371.02,Alameda,1820.0,2021
4372,Alameda,2467.0,2021
4373,Alameda,1700.0,2021
4374,Alameda,2236.0,2021
4375,Alameda,2037.0,2021
4376,Alameda,2111.0,2021
4377.01,Alameda,1775.0,2021
4377.02,Alameda,1903.0,2021
4378,Alameda,2262.0,2021
4379,Alameda,1994.0,2021
4380,Alameda,2400.0,2021
4381,Alameda,2485.0,2021
4382.01,Alameda,2510.0,2021
4382.03,Alameda,2464.0,2021
4382.04,Alameda,2212.0,2021
4383,Alameda,2415.0,2021
4384,Alameda,2386.0,2021
4401,Alameda,2393.0,2021
4402,Alameda,2238.0,2021
4403.01,Alameda,1760.0,2021
4403.04,Alameda,2463.0,2021
4403.05,Alameda,3213.0,2021
4403.06,Alameda,2710.0,2021
4403.07,Alameda,2255.0,2021
4403.08,Alameda,2233.0,2021
4403.31,Alameda,2310.0,2021
4403.32,Alameda,3500.0,2021
4403.33,Alameda,2444.0,2021
4403.34,Alameda,2817.0,2021
4403.36,Alameda,2658.0,2021
4403.37,Alameda,3500.0,2021
4403.38,Alameda,2535.0,2021
4411,Alameda,2455.0,2021
4412,Alameda,2437.0,2021
4413.01,Alameda,2761.0,2021
4413.02,Alameda,2424.0,2021
4414.01,Alameda,2285.0,2021
4414.02,Alameda,2787.0,2021
4415.01,Alameda,2649.0,2021
4415.03,Alameda,3242.0,2021
