Tract ID,County,Estimate!!Total,Year
6070,San Mateo,3436,2022
6071,San Mateo,2998,2022
6072,San Mateo,4424,2022
6073,San Mateo,3853,2022
6074,San Mateo,4799,2022
6075,San Mateo,6214,2022
6076,San Mateo,3978,2022
6077.01,San Mateo,4298,2022
6077.02,San Mateo,3299,2022
6078,San Mateo,3432,2022
6079,San Mateo,3182,2022
6080.01,San Mateo,3531,2022
6080.02,San Mateo,3551,2022
6080.13,San Mateo,3677,2022
6080.23,San Mateo,2366,2022
6080.24,San Mateo,3192,2022
6080.25,San Mateo,6340,2022
6081,San Mateo,3564,2022
6082,San Mateo,3798,2022
6083,San Mateo,3196,2022
6084,San Mateo,5243,2022
6085.01,San Mateo,5120,2022
6085.02,San Mateo,2628,2022
6086,San Mateo,4598,2022
6087,San Mateo,7315,2022
6088,San Mateo,6278,2022
6089,San Mateo,7303,2022
6090,San Mateo,2637,2022
6091,San Mateo,1478,2022
6092.01,San Mateo,3548,2022
6092.02,San Mateo,5172,2022
6093,San Mateo,3449,2022
6094,San Mateo,3408,2022
6095,San Mateo,5029,2022
6096.01,San Mateo,3675,2022
6096.02,San Mateo,1786,2022
6096.03,San Mateo,4757,2022
6097,San Mateo,4783,2022
6098,San Mateo,4581,2022
6099,San Mateo,2949,2022
6100,San Mateo,4780,2022
6101,San Mateo,2551,2022
6102.01,San Mateo,5256,2022
6102.02,San Mateo,4681,2022
6102.03,San Mateo,3134,2022
6103.02,San Mateo,4398,2022
6103.03,San Mateo,7091,2022
6103.04,San Mateo,4497,2022
6104,San Mateo,5981,2022
6105,San Mateo,4729,2022
6106.01,San Mateo,5993,2022
6106.02,San Mateo,2996,2022
6107,San Mateo,6010,2022
6108,San Mateo,4311,2022
6109.01,San Mateo,3591,2022
6109.02,San Mateo,2804,2022
6110,San Mateo,6735,2022
6111,San Mateo,6426,2022
6112,San Mateo,2634,2022
6113,San Mateo,4946,2022
6114,San Mateo,4251,2022
6115,San Mateo,2873,2022
6116,San Mateo,2335,2022
6117,San Mateo,5699,2022
6118,San Mateo,4558,2022
6119.01,San Mateo,4392,2022
6119.02,San Mateo,7336,2022
6120.01,San Mateo,4017,2022
6120.02,San Mateo,2941,2022
6121.01,San Mateo,3484,2022
6121.02,San Mateo,3935,2022
6125,San Mateo,4524,2022
6126,San Mateo,4372,2022
6127,San Mateo,2064,2022
6128,San Mateo,3379,2022
6129,San Mateo,4441,2022
6130,San Mateo,3460,2022
6132,San Mateo,6851,2022
6133,San Mateo,2734,2022
6134,San Mateo,3067,2022
6135.01,San Mateo,4247,2022
6135.02,San Mateo,6164,2022
6136,San Mateo,5814,2022
6137.01,San Mateo,3929,2022
6137.02,San Mateo,4687,2022
6138,San Mateo,4064,2022
6139,San Mateo,6358,2022
6140,San Mateo,5872,2022
9843,San Mateo,0,2022
9901,San Mateo,0,2022
5001,Santa Clara,7903,2022
5002,Santa Clara,5406,2022
5003,Santa Clara,4156,2022
5004,Santa Clara,2545,2022
5005,Santa Clara,5020,2022
5006,Santa Clara,6069,2022
5008,Santa Clara,4483,2022
5009.01,Santa Clara,4459,2022
5009.02,Santa Clara,4613,2022
5010,Santa Clara,5003,2022
5011.01,Santa Clara,4369,2022
5011.02,Santa Clara,4191,2022
5012,Santa Clara,4345,2022
5013,Santa Clara,4063,2022
5014.01,Santa Clara,2954,2022
5014.02,Santa Clara,2705,2022
5015.01,Santa Clara,4159,2022
5015.02,Santa Clara,4160,2022
5016.01,Santa Clara,4088,2022
5016.02,Santa Clara,3255,2022
5017,Santa Clara,4466,2022
5018,Santa Clara,4622,2022
5019.01,Santa Clara,2618,2022
5019.02,Santa Clara,3385,2022
5020.01,Santa Clara,4767,2022
5020.02,Santa Clara,5308,2022
5021.01,Santa Clara,5045,2022
5021.03,Santa Clara,4261,2022
5021.04,Santa Clara,2634,2022
5022.02,Santa Clara,2910,2022
5022.03,Santa Clara,4211,2022
5022.04,Santa Clara,3242,2022
5023.01,Santa Clara,3185,2022
5023.02,Santa Clara,3332,2022
5024,Santa Clara,6909,2022
5025,Santa Clara,6537,2022
5026.01,Santa Clara,3048,2022
5026.03,Santa Clara,3026,2022
5026.04,Santa Clara,3998,2022
5027.01,Santa Clara,5611,2022
5027.03,Santa Clara,4015,2022
5027.04,Santa Clara,4143,2022
5028,Santa Clara,4419,2022
5029.01,Santa Clara,6213,2022
5029.02,Santa Clara,9155,2022
5029.03,Santa Clara,5270,2022
5029.06,Santa Clara,4995,2022
5029.07,Santa Clara,3912,2022
5029.08,Santa Clara,6464,2022
5029.09,Santa Clara,4918,2022
5029.10,Santa Clara,3960,2022
5030.01,Santa Clara,4455,2022
5030.02,Santa Clara,3814,2022
5030.03,Santa Clara,5050,2022
5031.05,Santa Clara,2139,2022
5031.10,Santa Clara,4067,2022
5031.11,Santa Clara,5243,2022
5031.12,Santa Clara,4062,2022
5031.13,Santa Clara,4746,2022
5031.16,Santa Clara,6469,2022
5031.17,Santa Clara,2823,2022
5031.18,Santa Clara,4413,2022
5031.21,Santa Clara,5056,2022
5031.22,Santa Clara,3451,2022
5031.23,Santa Clara,3777,2022
5031.24,Santa Clara,5747,2022
5031.25,Santa Clara,3663,2022
5031.26,Santa Clara,3770,2022
5031.27,Santa Clara,4723,2022
5032.07,Santa Clara,3589,2022
5032.08,Santa Clara,3182,2022
5032.10,Santa Clara,4435,2022
5032.11,Santa Clara,4160,2022
5032.12,Santa Clara,4176,2022
5032.13,Santa Clara,5140,2022
5032.17,Santa Clara,4412,2022
5032.18,Santa Clara,4519,2022
5032.19,Santa Clara,2648,2022
5032.20,Santa Clara,5092,2022
5032.21,Santa Clara,2338,2022
5032.22,Santa Clara,6103,2022
5033.04,Santa Clara,6804,2022
5033.05,Santa Clara,5854,2022
5033.06,Santa Clara,4047,2022
5033.12,Santa Clara,3540,2022
5033.13,Santa Clara,4729,2022
5033.15,Santa Clara,8473,2022
5033.21,Santa Clara,4301,2022
5033.22,Santa Clara,4635,2022
5033.23,Santa Clara,3750,2022
5033.24,Santa Clara,3420,2022
5033.25,Santa Clara,4391,2022
5033.26,Santa Clara,7172,2022
5033.27,Santa Clara,4522,2022
5033.29,Santa Clara,3579,2022
5033.30,Santa Clara,7156,2022
5033.31,Santa Clara,3725,2022
5033.32,Santa Clara,5993,2022
5033.33,Santa Clara,4608,2022
5033.36,Santa Clara,3081,2022
5033.37,Santa Clara,4330,2022
5033.38,Santa Clara,4092,2022
5033.39,Santa Clara,3934,2022
5034.01,Santa Clara,4329,2022
5034.02,Santa Clara,4597,2022
5035.04,Santa Clara,5601,2022
5035.06,Santa Clara,6910,2022
5035.07,Santa Clara,2332,2022
5035.08,Santa Clara,5982,2022
5035.09,Santa Clara,4396,2022
5035.10,Santa Clara,4565,2022
5035.11,Santa Clara,3499,2022
5036.01,Santa Clara,3582,2022
5036.02,Santa Clara,5255,2022
5037.03,Santa Clara,3888,2022
5037.07,Santa Clara,5264,2022
5037.08,Santa Clara,2662,2022
5037.09,Santa Clara,6178,2022
5037.10,Santa Clara,3334,2022
5037.11,Santa Clara,4780,2022
5037.12,Santa Clara,4340,2022
5037.13,Santa Clara,3331,2022
5038.02,Santa Clara,7937,2022
5038.03,Santa Clara,4988,2022
5038.04,Santa Clara,5372,2022
5039.02,Santa Clara,6393,2022
5039.03,Santa Clara,3083,2022
5040.01,Santa Clara,5085,2022
5040.02,Santa Clara,6385,2022
5041.01,Santa Clara,4490,2022
5041.02,Santa Clara,5730,2022
5042.01,Santa Clara,5936,2022
5042.02,Santa Clara,4184,2022
5043.07,Santa Clara,5740,2022
5043.08,Santa Clara,4895,2022
5043.11,Santa Clara,8064,2022
5043.14,Santa Clara,4745,2022
5043.15,Santa Clara,6719,2022
5043.16,Santa Clara,5410,2022
5043.17,Santa Clara,3763,2022
5043.18,Santa Clara,7213,2022
5043.19,Santa Clara,6720,2022
5043.20,Santa Clara,3000,2022
5043.21,Santa Clara,5412,2022
5043.22,Santa Clara,6103,2022
5043.23,Santa Clara,5733,2022
5044.10,Santa Clara,4124,2022
5044.11,Santa Clara,5901,2022
5044.12,Santa Clara,5044,2022
5044.13,Santa Clara,2048,2022
5044.14,Santa Clara,5296,2022
5044.15,Santa Clara,4690,2022
5044.16,Santa Clara,3927,2022
5044.18,Santa Clara,4118,2022
5044.21,Santa Clara,5631,2022
5044.22,Santa Clara,3316,2022
5044.23,Santa Clara,2101,2022
5044.24,Santa Clara,5269,2022
5045.05,Santa Clara,10682,2022
5045.06,Santa Clara,6609,2022
5045.07,Santa Clara,6238,2022
5045.08,Santa Clara,4302,2022
5045.09,Santa Clara,4740,2022
5045.10,Santa Clara,4325,2022
5046.01,Santa Clara,1255,2022
5046.02,Santa Clara,1920,2022
5047,Santa Clara,667,2022
5048.02,Santa Clara,4933,2022
5048.05,Santa Clara,7442,2022
5048.06,Santa Clara,2980,2022
5048.07,Santa Clara,5841,2022
5048.08,Santa Clara,2251,2022
5049.02,Santa Clara,4616,2022
5049.03,Santa Clara,4970,2022
5050.06,Santa Clara,11716,2022
5050.07,Santa Clara,4285,2022
5050.10,Santa Clara,4473,2022
5050.11,Santa Clara,4875,2022
5050.12,Santa Clara,2879,2022
5050.13,Santa Clara,5965,2022
5050.14,Santa Clara,6023,2022
5050.15,Santa Clara,5229,2022
5051,Santa Clara,4389,2022
5052.02,Santa Clara,7912,2022
5052.03,Santa Clara,5476,2022
5053.01,Santa Clara,5018,2022
5053.02,Santa Clara,4828,2022
5053.03,Santa Clara,5986,2022
5053.04,Santa Clara,3598,2022
5053.05,Santa Clara,5626,2022
5054.01,Santa Clara,6630,2022
5054.02,Santa Clara,3058,2022
5054.03,Santa Clara,8563,2022
5055,Santa Clara,4661,2022
5056,Santa Clara,4594,2022
5057,Santa Clara,5853,2022
5058,Santa Clara,4242,2022
5059.01,Santa Clara,4153,2022
5059.02,Santa Clara,3950,2022
5060,Santa Clara,4993,2022
5061.01,Santa Clara,4845,2022
5061.02,Santa Clara,4384,2022
5061.03,Santa Clara,5218,2022
5062.02,Santa Clara,8409,2022
5062.03,Santa Clara,6127,2022
5062.04,Santa Clara,5546,2022
5063.01,Santa Clara,5101,2022
5063.02,Santa Clara,6180,2022
5063.04,Santa Clara,6164,2022
5063.05,Santa Clara,5638,2022
5064.01,Santa Clara,4710,2022
5064.02,Santa Clara,5398,2022
5065.02,Santa Clara,4893,2022
5065.03,Santa Clara,6182,2022
5065.04,Santa Clara,2832,2022
5065.05,Santa Clara,4333,2022
5066.01,Santa Clara,3887,2022
5066.03,Santa Clara,4252,2022
5066.04,Santa Clara,7362,2022
5066.05,Santa Clara,4397,2022
5066.06,Santa Clara,5137,2022
5067.01,Santa Clara,4268,2022
5067.02,Santa Clara,5799,2022
5067.03,Santa Clara,3622,2022
5068.01,Santa Clara,6111,2022
5068.02,Santa Clara,5885,2022
5068.03,Santa Clara,7090,2022
5068.04,Santa Clara,4602,2022
5069,Santa Clara,8174,2022
5070.02,Santa Clara,3415,2022
5070.03,Santa Clara,3074,2022
5070.04,Santa Clara,3926,2022
5071,Santa Clara,3029,2022
5072.03,Santa Clara,3192,2022
5072.05,Santa Clara,4652,2022
5072.06,Santa Clara,2594,2022
5073.01,Santa Clara,6820,2022
5073.02,Santa Clara,2640,2022
5074.01,Santa Clara,5907,2022
5074.02,Santa Clara,3980,2022
5075,Santa Clara,5747,2022
5076,Santa Clara,6018,2022
5077.01,Santa Clara,3435,2022
5077.02,Santa Clara,6618,2022
5077.04,Santa Clara,3344,2022
5077.05,Santa Clara,4092,2022
5078.05,Santa Clara,5220,2022
5078.06,Santa Clara,5971,2022
5078.07,Santa Clara,3432,2022
5078.08,Santa Clara,5811,2022
5079.03,Santa Clara,5262,2022
5079.04,Santa Clara,3061,2022
5079.05,Santa Clara,5181,2022
5079.06,Santa Clara,4481,2022
5080.03,Santa Clara,2353,2022
5080.04,Santa Clara,5862,2022
5080.05,Santa Clara,3615,2022
5080.06,Santa Clara,4215,2022
5081.01,Santa Clara,6519,2022
5081.02,Santa Clara,3556,2022
5082.03,Santa Clara,5873,2022
5082.04,Santa Clara,4892,2022
5082.05,Santa Clara,3882,2022
5082.06,Santa Clara,3934,2022
5083.01,Santa Clara,4702,2022
5083.03,Santa Clara,2569,2022
5083.05,Santa Clara,5604,2022
5083.06,Santa Clara,3130,2022
5084.01,Santa Clara,8085,2022
5084.03,Santa Clara,3320,2022
5084.04,Santa Clara,6553,2022
5085.03,Santa Clara,6212,2022
5085.05,Santa Clara,4765,2022
5085.07,Santa Clara,2838,2022
5085.08,Santa Clara,6144,2022
5085.09,Santa Clara,4186,2022
5085.10,Santa Clara,3500,2022
5086.01,Santa Clara,3892,2022
5086.02,Santa Clara,5575,2022
5087.05,Santa Clara,4463,2022
5087.06,Santa Clara,4079,2022
5087.07,Santa Clara,4033,2022
5087.08,Santa Clara,4917,2022
5088,Santa Clara,3575,2022
5089,Santa Clara,4782,2022
5090.01,Santa Clara,2929,2022
5090.02,Santa Clara,3954,2022
5091.02,Santa Clara,4865,2022
5091.06,Santa Clara,4264,2022
5091.07,Santa Clara,4765,2022
5091.08,Santa Clara,4549,2022
5091.09,Santa Clara,6572,2022
5091.10,Santa Clara,3248,2022
5091.11,Santa Clara,4205,2022
5092.01,Santa Clara,5611,2022
5092.02,Santa Clara,4137,2022
5093.02,Santa Clara,3535,2022
5093.03,Santa Clara,3816,2022
5093.04,Santa Clara,2936,2022
5094.01,Santa Clara,4318,2022
5094.03,Santa Clara,4895,2022
5094.04,Santa Clara,6382,2022
5095,Santa Clara,5409,2022
5096,Santa Clara,3630,2022
5097,Santa Clara,3040,2022
5098.01,Santa Clara,5921,2022
5098.02,Santa Clara,3158,2022
5099.01,Santa Clara,2472,2022
5099.02,Santa Clara,5157,2022
5100.01,Santa Clara,5969,2022
5100.02,Santa Clara,4075,2022
5101,Santa Clara,2970,2022
5102,Santa Clara,4717,2022
5103,Santa Clara,4629,2022
5104,Santa Clara,3767,2022
5105,Santa Clara,4637,2022
5106,Santa Clara,6100,2022
5107,Santa Clara,4784,2022
5108.01,Santa Clara,5595,2022
5108.02,Santa Clara,1997,2022
5108.03,Santa Clara,3435,2022
5109,Santa Clara,5122,2022
5110,Santa Clara,7208,2022
5111,Santa Clara,5643,2022
5112,Santa Clara,4995,2022
5113.01,Santa Clara,3925,2022
5113.02,Santa Clara,3466,2022
5114,Santa Clara,3705,2022
5115.01,Santa Clara,4820,2022
5115.02,Santa Clara,3223,2022
5116.08,Santa Clara,3252,2022
5116.09,Santa Clara,3274,2022
5117.01,Santa Clara,4346,2022
5117.02,Santa Clara,2829,2022
5117.04,Santa Clara,4577,2022
5117.05,Santa Clara,2047,2022
5117.07,Santa Clara,3090,2022
5118,Santa Clara,4538,2022
5119.05,Santa Clara,2969,2022
5119.07,Santa Clara,4144,2022
5119.10,Santa Clara,3051,2022
5119.11,Santa Clara,5049,2022
5119.12,Santa Clara,5705,2022
5119.13,Santa Clara,4624,2022
5119.14,Santa Clara,6327,2022
5119.15,Santa Clara,4055,2022
5119.16,Santa Clara,4463,2022
5119.17,Santa Clara,4220,2022
5119.18,Santa Clara,3127,2022
5120.01,Santa Clara,6384,2022
5120.05,Santa Clara,6633,2022
5120.19,Santa Clara,4404,2022
5120.21,Santa Clara,6133,2022
5120.22,Santa Clara,6217,2022
5120.23,Santa Clara,5737,2022
5120.24,Santa Clara,4977,2022
5120.25,Santa Clara,2983,2022
5120.26,Santa Clara,3680,2022
5120.27,Santa Clara,4237,2022
5120.29,Santa Clara,7849,2022
5120.30,Santa Clara,2922,2022
5120.31,Santa Clara,4378,2022
5120.32,Santa Clara,3314,2022
5120.34,Santa Clara,2932,2022
5120.35,Santa Clara,4900,2022
5120.36,Santa Clara,4884,2022
5120.37,Santa Clara,3064,2022
5120.38,Santa Clara,3142,2022
5120.39,Santa Clara,6127,2022
5120.42,Santa Clara,2991,2022
5120.43,Santa Clara,5919,2022
5120.45,Santa Clara,5244,2022
5120.47,Santa Clara,5783,2022
5120.52,Santa Clara,4279,2022
5120.53,Santa Clara,5205,2022
5120.54,Santa Clara,4150,2022
5120.55,Santa Clara,3532,2022
5120.56,Santa Clara,3125,2022
5120.57,Santa Clara,4125,2022
5120.58,Santa Clara,5504,2022
5120.59,Santa Clara,6927,2022
5121,Santa Clara,1640,2022
5122,Santa Clara,4905,2022
5123.05,Santa Clara,4658,2022
5123.07,Santa Clara,6918,2022
5123.08,Santa Clara,8460,2022
5123.09,Santa Clara,5295,2022
5123.10,Santa Clara,5395,2022
5123.11,Santa Clara,4171,2022
5123.12,Santa Clara,3493,2022
5123.13,Santa Clara,3833,2022
5123.14,Santa Clara,7077,2022
5124.01,Santa Clara,4600,2022
5124.02,Santa Clara,5246,2022
5125.05,Santa Clara,7947,2022
5125.09,Santa Clara,8056,2022
5125.10,Santa Clara,6844,2022
5125.11,Santa Clara,4872,2022
5125.12,Santa Clara,4052,2022
5125.13,Santa Clara,3761,2022
5125.14,Santa Clara,2924,2022
5125.15,Santa Clara,5028,2022
5125.16,Santa Clara,4525,2022
5126.02,Santa Clara,2838,2022
5126.03,Santa Clara,4357,2022
5126.04,Santa Clara,4744,2022
5130,Santa Clara,10780,2022
5135,Santa Clara,1362,2022
2501.03,Solano,4232,2022
2501.04,Solano,2225,2022
2501.05,Solano,7595,2022
2501.06,Solano,3668,2022
2502,Solano,4560,2022
2503,Solano,3526,2022
2504,Solano,3511,2022
2505.01,Solano,2473,2022
2505.02,Solano,3250,2022
2506.01,Solano,5270,2022
2506.04,Solano,4057,2022
2506.05,Solano,3969,2022
2507.01,Solano,3579,2022
2508.01,Solano,4232,2022
2509,Solano,2911,2022
2510,Solano,2206,2022
2511,Solano,3015,2022
2512,Solano,3266,2022
2513,Solano,3185,2022
2514,Solano,5952,2022
2515,Solano,3592,2022
2516,Solano,2604,2022
2517.01,Solano,3449,2022
2517.02,Solano,2803,2022
2518.02,Solano,3174,2022
2518.03,Solano,4774,2022
2518.04,Solano,3313,2022
2519.01,Solano,5762,2022
2519.02,Solano,5481,2022
2519.03,Solano,5672,2022
2520,Solano,4203,2022
2521.02,Solano,4224,2022
2521.03,Solano,6673,2022
2521.04,Solano,5837,2022
2521.05,Solano,3112,2022
2521.06,Solano,4479,2022
2521.07,Solano,3342,2022
2521.08,Solano,2996,2022
2522.03,Solano,4121,2022
2522.04,Solano,5524,2022
2522.05,Solano,8501,2022
2522.06,Solano,5955,2022
2523.05,Solano,6178,2022
2523.06,Solano,3058,2022
2523.10,Solano,3099,2022
2523.11,Solano,4305,2022
2523.12,Solano,3769,2022
2523.13,Solano,4835,2022
2523.14,Solano,4441,2022
2523.15,Solano,3852,2022
2523.16,Solano,3679,2022
2523.17,Solano,13124,2022
2524.01,Solano,4820,2022
2524.02,Solano,5610,2022
2525.01,Solano,3067,2022
2525.02,Solano,1599,2022
2526.04,Solano,4004,2022
2526.05,Solano,5914,2022
2526.06,Solano,6206,2022
2526.07,Solano,3740,2022
2526.08,Solano,4559,2022
2526.10,Solano,2906,2022
2526.11,Solano,3846,2022
2527.02,Solano,6893,2022
2527.03,Solano,4222,2022
2527.04,Solano,5345,2022
2527.05,Solano,6372,2022
2527.06,Solano,4247,2022
2527.07,Solano,4297,2022
2528.01,Solano,2720,2022
2528.02,Solano,990,2022
2529.03,Solano,4508,2022
2529.04,Solano,8528,2022
2529.08,Solano,3708,2022
2529.09,Solano,5112,2022
2529.10,Solano,4900,2022
2529.11,Solano,5330,2022
2529.12,Solano,5495,2022
2529.13,Solano,4622,2022
2529.14,Solano,5750,2022
2529.15,Solano,6449,2022
2530,Solano,5774,2022
2531.01,Solano,5156,2022
2531.05,Solano,7130,2022
2531.06,Solano,3797,2022
2531.07,Solano,5862,2022
2531.08,Solano,3875,2022
2532.01,Solano,5230,2022
2532.03,Solano,3922,2022
2532.05,Solano,3091,2022
2532.06,Solano,3894,2022
2532.07,Solano,2539,2022
2532.08,Solano,4842,2022
2533,Solano,2972,2022
2534.02,Solano,8310,2022
2534.03,Solano,5032,2022
2534.04,Solano,6656,2022
2535.01,Solano,5982,2022
2535.02,Solano,4559,2022
9800,Solano,0,2022
1501,Sonoma,2332,2022
1502.03,Sonoma,4759,2022
1502.04,Sonoma,3742,2022
1502.05,Sonoma,4350,2022
1502.06,Sonoma,1184,2022
1503.03,Sonoma,4021,2022
1503.04,Sonoma,5597,2022
1503.05,Sonoma,6072,2022
1503.06,Sonoma,3902,2022
1505.01,Sonoma,2828,2022
1505.02,Sonoma,1322,2022
1506.01,Sonoma,3857,2022
1506.02,Sonoma,4841,2022
1506.03,Sonoma,7048,2022
1506.07,Sonoma,4562,2022
1506.09,Sonoma,5040,2022
1506.10,Sonoma,3819,2022
1506.11,Sonoma,4522,2022
1506.12,Sonoma,4987,2022
1507.01,Sonoma,4903,2022
1507.02,Sonoma,4593,2022
1508,Sonoma,4550,2022
1509.01,Sonoma,5130,2022
1509.02,Sonoma,3668,2022
1510,Sonoma,3353,2022
1511,Sonoma,5065,2022
1512.03,Sonoma,4753,2022
1512.04,Sonoma,3180,2022
1512.05,Sonoma,2410,2022
1512.06,Sonoma,5403,2022
1513.01,Sonoma,4176,2022
1513.05,Sonoma,6385,2022
1513.06,Sonoma,3804,2022
1513.07,Sonoma,5254,2022
1513.08,Sonoma,5055,2022
1513.09,Sonoma,5829,2022
1513.10,Sonoma,5838,2022
1513.11,Sonoma,7364,2022
1514.03,Sonoma,4604,2022
1514.04,Sonoma,3190,2022
1514.05,Sonoma,7271,2022
1514.06,Sonoma,2963,2022
1515.03,Sonoma,3165,2022
1515.04,Sonoma,4178,2022
1515.05,Sonoma,1305,2022
1515.06,Sonoma,6592,2022
1516.01,Sonoma,2697,2022
1516.02,Sonoma,3182,2022
1517.01,Sonoma,3667,2022
1517.02,Sonoma,4181,2022
1518,Sonoma,4786,2022
1519,Sonoma,2881,2022
1520,Sonoma,2345,2022
1521,Sonoma,3057,2022
1522.01,Sonoma,4315,2022
1522.03,Sonoma,3362,2022
1522.04,Sonoma,4166,2022
1522.05,Sonoma,2168,2022
1523,Sonoma,4104,2022
1524.01,Sonoma,4417,2022
1524.02,Sonoma,2850,2022
1525.01,Sonoma,4047,2022
1525.02,Sonoma,3945,2022
1526.01,Sonoma,6688,2022
1526.02,Sonoma,1082,2022
1527.01,Sonoma,4387,2022
1527.02,Sonoma,4401,2022
1528.01,Sonoma,3965,2022
1528.03,Sonoma,4785,2022
1528.04,Sonoma,3118,2022
1529.03,Sonoma,4967,2022
1529.04,Sonoma,5594,2022
1529.05,Sonoma,4138,2022
1529.06,Sonoma,6235,2022
1530.01,Sonoma,7215,2022
1530.02,Sonoma,7218,2022
1530.03,Sonoma,5449,2022
1530.05,Sonoma,6471,2022
1530.06,Sonoma,7652,2022
1531.02,Sonoma,6000,2022
1531.03,Sonoma,4834,2022
1531.04,Sonoma,3888,2022
1532.01,Sonoma,4195,2022
1532.02,Sonoma,3299,2022
1533.01,Sonoma,6584,2022
1533.02,Sonoma,5594,2022
1534.03,Sonoma,3689,2022
1534.04,Sonoma,3557,2022
1534.05,Sonoma,3704,2022
1534.06,Sonoma,2388,2022
1535.01,Sonoma,4410,2022
1535.02,Sonoma,3804,2022
1536.01,Sonoma,1720,2022
1536.02,Sonoma,3824,2022
1537.05,Sonoma,3424,2022
1537.07,Sonoma,1558,2022
1537.08,Sonoma,1521,2022
1537.09,Sonoma,1576,2022
1537.10,Sonoma,2400,2022
1537.11,Sonoma,2819,2022
1537.12,Sonoma,2019,2022
1538.04,Sonoma,3662,2022
1538.06,Sonoma,2608,2022
1538.07,Sonoma,3919,2022
1538.08,Sonoma,3572,2022
1538.09,Sonoma,4819,2022
1538.10,Sonoma,3911,2022
1538.11,Sonoma,5487,2022
1539.02,Sonoma,4486,2022
1539.03,Sonoma,3933,2022
1539.04,Sonoma,1776,2022
1539.05,Sonoma,3410,2022
1540,Sonoma,2294,2022
1541,Sonoma,3717,2022
1542.01,Sonoma,3656,2022
1542.02,Sonoma,6544,2022
1543.04,Sonoma,2010,2022
1543.05,Sonoma,2173,2022
1543.06,Sonoma,1633,2022
1543.07,Sonoma,783,2022
1543.08,Sonoma,935,2022
9901,Sonoma,0,2022
4001,Alameda,2701,2010
4002,Alameda,2050,2010
4003,Alameda,4719,2010
4004,Alameda,3930,2010
4005,Alameda,3506,2010
4006,Alameda,1649,2010
4007,Alameda,3942,2010
4008,Alameda,2664,2010
4009,Alameda,2466,2010
4010,Alameda,6481,2010
4011,Alameda,3738,2010
4012,Alameda,2532,2010
4013,Alameda,3564,2010
4014,Alameda,3468,2010
4015,Alameda,1703,2010
4016,Alameda,1913,2010
4017,Alameda,2023,2010
4018,Alameda,1380,2010
4022,Alameda,2313,2010
4024,Alameda,2077,2010
4025,Alameda,2031,2010
4026,Alameda,1002,2010
4027,Alameda,1416,2010
4028,Alameda,2137,2010
4029,Alameda,1036,2010
4030,Alameda,2434,2010
4031,Alameda,1184,2010
4033,Alameda,4194,2010
4034,Alameda,4304,2010
4035.01,Alameda,4340,2010
4035.02,Alameda,2016,2010
4036,Alameda,4816,2010
